"cond" "sub" "item" "lag" "resp"
1 13 401 -226.271804139237 5
0 25 401 0 3
0 85 401 0 3
1 44 401 81.7281958607633 5
0 81 401 0 3
0 41 401 0 4
1 21 401 -191.271804139237 0
1 6 401 190.728195860763 1
1 80 401 -143.271804139237 1
1 4 401 206.728195860763 4
0 27 401 0 4
1 40 401 173.728195860763 0
1 39 401 -122.271804139237 5
0 20 401 0 1
0 73 401 0 0
1 50 401 16.7281958607633 4
1 83 401 89.7281958607633 4
0 93 401 0 1
1 71 401 -14.2718041392367 4
1 46 401 153.728195860763 0
0 59 401 0 2
0 66 401 0 2
0 62 401 0 4
1 47 401 -86.2718041392367 2
0 94 401 0 0
1 32 401 88.7281958607633 3
1 96 401 -68.2718041392367 1
1 56 401 11.7281958607633 5
0 33 401 0 0
1 7 401 96.7281958607633 2
0 55 401 0 2
0 26 401 0 2
0 78 401 0 4
0 29 401 0 1
0 8 401 0 2
1 64 401 -199.271804139237 5
0 88 401 0 1
0 90 401 0 4
0 2 401 0 0
0 1 401 0 5
1 65 401 156.728195860763 4
0 91 401 0 3
0 54 401 0 1
0 16 401 0 1
1 74 401 -58.2718041392367 5
0 76 401 0 5
1 87 401 -163.271804139237 0
0 17 401 0 3
0 57 401 0 0
0 89 401 0 4
0 67 401 0 0
1 43 401 -164.271804139237 2
1 14 401 -125.271804139237 4
1 35 401 -197.271804139237 2
1 95 401 -212.271804139237 5
1 19 401 -267.271804139237 5
0 30 401 0 1
0 38 401 0 4
0 84 401 0 2
1 28 401 13.7281958607633 3
0 52 401 0 1
1 23 401 -121.271804139237 5
1 70 401 -199.271804139237 4
1 3 401 206.728195860763 3
0 75 401 0 5
1 5 401 210.728195860763 3
1 72 401 6.72819586076332 1
0 0 401 0 2
1 34 401 -71.2718041392367 4
1 37 401 -138.271804139237 5
1 86 401 -45.2718041392367 5
0 36 401 0 2
1 12 401 163.728195860763 3
0 60 401 0 0
1 31 401 222.728195860763 4
0 79 401 0 0
0 49 401 0 0
1 24 401 73.7281958607633 5
0 10 401 0 5
1 82 401 63.7281958607633 5
0 63 401 0 1
0 92 401 0 3
0 18 401 0 1
1 77 401 -90.2718041392367 0
0 58 401 0 2
0 22 401 0 1
0 42 401 0 0
1 69 401 213.728195860763 2
0 28 402 0 2
0 46 402 0 2
1 59 402 -254.271804139237 1
1 31 402 160.728195860763 1
1 14 402 201.728195860763 5
0 76 402 0 4
0 19 402 0 1
0 65 402 0 0
1 9 402 -14.2718041392367 4
0 32 402 0 1
0 80 402 0 0
0 30 402 0 3
0 83 402 0 1
1 11 402 -185.271804139237 5
1 42 402 79.7281958607633 0
1 67 402 -263.271804139237 1
0 69 402 0 0
0 12 402 0 1
1 85 402 83.7281958607633 3
1 62 402 -130.271804139237 1
1 58 402 -185.271804139237 5
1 27 402 269.728195860763 4
1 17 402 -83.2718041392367 2
1 16 402 -117.271804139237 1
1 94 402 -218.271804139237 5
0 56 402 0 0
0 95 402 0 0
1 43 402 13.7281958607633 0
0 44 402 0 3
1 66 402 103.728195860763 3
1 20 402 129.728195860763 4
1 0 402 112.728195860763 2
0 29 402 0 3
1 6 402 48.7281958607633 2
1 71 402 160.728195860763 5
1 86 402 -184.271804139237 5
1 53 402 -177.271804139237 3
0 35 402 0 2
0 39 402 0 1
0 10 402 0 5
0 64 402 0 3
0 74 402 0 0
1 81 402 -27.2718041392367 3
0 48 402 0 2
0 70 402 0 1
0 18 402 0 2
0 55 402 0 2
0 75 402 0 5
0 8 402 0 2
0 38 402 0 2
0 78 402 0 3
1 73 402 -122.271804139237 2
0 88 402 0 1
0 92 402 0 1
1 50 402 -69.2718041392367 2
0 84 402 0 1
0 52 402 0 3
0 47 402 0 1
1 60 402 235.728195860763 0
1 1 402 59.7281958607633 2
1 23 402 141.728195860763 5
1 37 402 119.728195860763 4
1 90 402 29.7281958607633 1
0 26 402 0 3
1 2 402 59.7281958607633 1
0 21 402 0 0
1 36 402 17.7281958607633 4
0 91 402 0 3
1 72 402 85.7281958607633 1
1 13 402 -43.2718041392367 5
1 68 402 -105.271804139237 1
1 33 402 124.728195860763 0
1 15 402 98.7281958607633 1
1 45 402 5.72819586076332 5
0 7 402 0 2
1 54 402 304.728195860763 4
0 34 402 0 1
0 63 402 0 3
0 3 402 0 2
0 79 402 0 1
0 4 402 0 1
0 61 402 0 0
1 77 402 -1.27180413923668 3
0 57 402 0 0
0 41 402 0 0
0 96 402 0 2
1 93 402 94.7281958607633 1
0 24 402 0 3
0 87 402 0 0
1 22 402 160.728195860763 5
1 25 402 76.7281958607633 1
0 40 402 0 0
1 51 402 -269.271804139237 4
1 49 402 -261.271804139237 0
1 82 402 -58.2718041392367 4
1 5 402 -144.271804139237 2
1 89 402 -35.2718041392367 3
0 74 403 0 0
1 0 403 -3.27180413923668 3
0 95 403 0 0
1 12 403 136.728195860763 5
0 21 403 0 0
0 43 403 0 1
0 49 403 0 0
0 87 403 0 3
0 4 403 0 5
1 23 403 151.728195860763 0
1 31 403 246.728195860763 4
0 24 403 0 4
1 35 403 164.728195860763 5
0 79 403 0 1
1 56 403 196.728195860763 5
0 26 403 0 3
0 38 403 0 1
1 57 403 191.728195860763 5
0 66 403 0 3
1 37 403 -73.2718041392367 5
1 76 403 -106.271804139237 5
0 90 403 0 1
1 77 403 173.728195860763 5
1 84 403 -1.27180413923668 3
0 34 403 0 3
0 28 403 0 3
0 13 403 0 5
0 55 403 0 4
0 51 403 0 0
0 5 403 0 1
1 46 403 222.728195860763 3
1 10 403 -122.271804139237 0
1 86 403 20.7281958607633 5
1 33 403 121.728195860763 5
1 29 403 -74.2718041392367 1
1 67 403 45.7281958607633 1
0 85 403 0 3
0 7 403 0 3
0 19 403 0 1
1 81 403 94.7281958607633 2
0 18 403 0 5
1 70 403 215.728195860763 3
1 75 403 155.728195860763 5
0 59 403 0 5
0 71 403 0 5
1 53 403 -127.271804139237 5
0 6 403 0 4
1 94 403 68.7281958607633 1
0 60 403 0 3
0 11 403 0 5
0 48 403 0 2
0 16 403 0 4
1 82 403 -20.2718041392367 5
0 27 403 0 1
0 30 403 0 1
0 68 403 0 0
0 93 403 0 1
0 2 403 0 1
0 88 403 0 1
0 14 403 0 4
1 63 403 172.728195860763 2
1 41 403 172.728195860763 1
1 15 403 -123.271804139237 0
0 42 403 0 4
0 1 403 0 5
1 89 403 212.728195860763 1
0 22 403 0 2
0 91 403 0 1
1 54 403 -166.271804139237 1
0 62 403 0 3
0 17 403 0 2
0 32 403 0 1
1 92 403 81.7281958607633 2
1 80 403 152.728195860763 3
1 44 403 -45.2718041392367 5
0 3 403 0 0
0 64 403 0 5
0 69 403 0 0
0 58 403 0 1
0 20 403 0 2
0 39 403 0 0
0 73 403 0 0
0 50 403 0 1
1 72 403 -107.271804139237 1
0 25 403 0 1
1 78 403 50.7281958607633 3
0 40 403 0 0
0 96 403 0 1
0 65 403 0 1
0 36 403 0 4
1 9 403 -156.271804139237 4
0 83 403 0 3
0 47 403 0 2
0 45 403 0 4
0 52 403 0 3
0 8 403 0 1
1 61 403 -198.271804139237 1
1 80 404 -306.271804139237 0
1 13 404 -261.271804139237 5
1 77 404 13.7281958607633 1
0 81 404 0 1
1 2 404 -115.271804139237 4
0 0 404 0 2
0 84 404 0 1
0 36 404 0 4
1 52 404 -211.271804139237 4
1 6 404 77.7281958607633 4
0 35 404 0 2
1 70 404 102.728195860763 1
1 28 404 -143.271804139237 4
1 74 404 180.728195860763 0
0 30 404 0 1
1 18 404 -94.2718041392367 3
0 16 404 0 1
0 67 404 0 0
0 59 404 0 0
1 9 404 -7.27180413923668 4
1 33 404 218.728195860763 3
1 39 404 56.7281958607633 1
0 21 404 0 0
1 11 404 -142.271804139237 5
1 66 404 93.7281958607633 3
0 62 404 0 2
0 65 404 0 1
0 83 404 0 3
1 24 404 175.728195860763 5
1 25 404 110.728195860763 4
0 12 404 0 1
0 76 404 0 0
0 50 404 0 4
0 15 404 0 2
1 23 404 64.7281958607633 5
0 44 404 0 1
1 10 404 -313.271804139237 2
1 57 404 183.728195860763 5
0 17 404 0 2
0 93 404 0 0
1 78 404 -68.2718041392367 5
1 37 404 135.728195860763 5
1 45 404 92.7281958607633 4
0 68 404 0 0
1 43 404 12.7281958607633 4
0 42 404 0 0
0 41 404 0 1
1 1 404 -115.271804139237 5
0 22 404 0 0
0 87 404 0 1
0 86 404 0 0
0 55 404 0 2
0 58 404 0 1
1 5 404 -25.2718041392367 1
0 61 404 0 0
1 71 404 -108.271804139237 4
0 32 404 0 1
0 64 404 0 3
0 47 404 0 1
1 51 404 -94.2718041392367 2
1 92 404 -6.27180413923668 2
1 54 404 40.7281958607633 5
0 82 404 0 0
1 88 404 -270.271804139237 1
1 89 404 -118.271804139237 4
0 26 404 0 1
1 40 404 -230.271804139237 5
1 3 404 -186.271804139237 5
0 56 404 0 1
0 19 404 0 3
1 4 404 -186.271804139237 4
1 60 404 -10.2718041392367 3
0 53 404 0 2
0 29 404 0 0
1 79 404 98.7281958607633 1
1 96 404 -52.2718041392367 3
1 49 404 221.728195860763 5
0 95 404 0 0
0 85 404 0 2
0 46 404 0 3
1 31 404 -212.271804139237 5
0 27 404 0 2
0 90 404 0 2
0 48 404 0 1
1 94 404 78.7281958607633 5
1 75 404 21.7281958607633 2
0 20 404 0 0
1 91 404 26.7281958607633 4
1 63 404 -63.2718041392367 5
0 7 404 0 1
0 8 404 0 1
0 72 404 0 2
1 34 404 -52.2718041392367 5
0 69 404 0 0
1 38 404 114.728195860763 1
0 73 404 0 2
1 14 404 81.7281958607633 5
0 13 405 0 0
0 70 405 0 1
1 95 405 -54.2718041392367 0
1 8 405 -92.2718041392367 5
1 12 405 -113.271804139237 3
1 59 405 -158.271804139237 0
1 29 405 -108.271804139237 1
0 69 405 0 2
1 3 405 52.7281958607633 2
0 41 405 0 1
1 27 405 -101.271804139237 4
1 1 405 -109.271804139237 4
0 92 405 0 1
1 61 405 115.728195860763 0
1 94 405 188.728195860763 2
1 88 405 -69.2718041392367 1
1 56 405 -48.2718041392367 5
1 33 405 184.728195860763 1
0 15 405 0 2
0 28 405 0 3
1 75 405 -148.271804139237 5
1 46 405 -123.271804139237 1
1 62 405 -0.271804139236679 4
1 55 405 210.728195860763 1
1 51 405 -320.271804139237 5
1 54 405 192.728195860763 3
0 67 405 0 0
0 5 405 0 1
1 0 405 -59.2718041392367 3
1 45 405 -63.2718041392367 2
1 93 405 -12.2718041392367 0
0 78 405 0 2
0 73 405 0 2
1 11 405 -130.271804139237 1
1 26 405 -217.271804139237 5
0 68 405 0 0
1 83 405 13.7281958607633 2
1 18 405 33.7281958607633 5
1 9 405 118.728195860763 4
1 39 405 218.728195860763 1
0 7 405 0 2
1 71 405 -140.271804139237 2
0 49 405 0 0
0 76 405 0 0
1 42 405 -85.2718041392367 5
1 66 405 -69.2718041392367 5
0 21 405 0 0
0 30 405 0 0
1 32 405 -53.2718041392367 5
0 85 405 0 3
1 4 405 52.7281958607633 1
0 47 405 0 4
1 10 405 -219.271804139237 5
0 82 405 0 0
0 80 405 0 2
1 53 405 -64.2718041392367 1
0 52 405 0 3
1 64 405 105.728195860763 2
0 6 405 0 1
1 19 405 13.7281958607633 5
1 2 405 -109.271804139237 5
1 34 405 -156.271804139237 3
0 35 405 0 5
0 77 405 0 1
1 38 405 197.728195860763 3
0 57 405 0 0
1 36 405 -182.271804139237 5
1 37 405 148.728195860763 5
1 24 405 16.7281958607633 5
0 79 405 0 1
1 17 405 -138.271804139237 2
0 20 405 0 0
0 87 405 0 3
1 43 405 169.728195860763 1
0 84 405 0 1
1 86 405 139.728195860763 5
1 81 405 97.7281958607633 5
0 58 405 0 2
1 65 405 23.7281958607633 5
0 31 405 0 0
0 96 405 0 1
0 60 405 0 1
0 14 405 0 1
0 40 405 0 5
0 91 405 0 1
1 23 405 129.728195860763 0
0 63 405 0 5
0 50 405 0 2
1 48 405 199.728195860763 3
1 44 405 -73.2718041392367 2
0 90 405 0 3
0 89 405 0 3
1 74 405 -138.271804139237 5
0 25 405 0 1
0 16 405 0 1
1 72 405 76.7281958607633 1
1 22 405 -242.271804139237 5
0 0 406 0 2
1 95 406 98.7281958607633 0
1 10 406 -131.271804139237 3
0 19 406 0 2
0 25 406 0 2
0 64 406 0 3
0 29 406 0 1
0 48 406 0 1
0 87 406 0 0
1 43 406 -131.271804139237 2
1 76 406 98.7281958607633 0
1 57 406 75.7281958607633 1
0 61 406 0 0
0 42 406 0 2
1 65 406 -66.2718041392367 1
0 23 406 0 0
1 15 406 -160.271804139237 3
0 88 406 0 1
1 34 406 102.728195860763 2
0 72 406 0 3
1 90 406 -208.271804139237 3
0 16 406 0 1
0 30 406 0 2
1 79 406 -155.271804139237 2
0 63 406 0 3
0 38 406 0 1
0 24 406 0 3
0 68 406 0 0
0 40 406 0 0
1 18 406 -228.271804139237 1
0 47 406 0 2
1 62 406 131.728195860763 1
1 17 406 204.728195860763 2
0 50 406 0 4
1 14 406 -152.271804139237 0
1 94 406 250.728195860763 1
0 80 406 0 0
0 54 406 0 2
0 60 406 0 3
1 37 406 -36.2718041392367 0
0 52 406 0 2
1 26 406 -204.271804139237 5
0 75 406 0 1
1 73 406 -305.271804139237 2
1 59 406 -118.271804139237 2
1 74 406 35.7281958607633 5
1 41 406 7.72819586076332 1
0 85 406 0 2
0 8 406 0 5
0 93 406 0 2
0 33 406 0 4
0 35 406 0 1
1 36 406 54.7281958607633 1
0 89 406 0 1
1 13 406 -78.2718041392367 1
1 44 406 17.7281958607633 4
0 86 406 0 0
1 20 406 241.728195860763 2
1 96 406 -141.271804139237 3
1 12 406 -18.2718041392367 2
1 9 406 -137.271804139237 2
0 91 406 0 1
1 77 406 177.728195860763 3
1 84 406 181.728195860763 3
1 92 406 158.728195860763 3
1 69 406 -174.271804139237 1
1 46 406 -39.2718041392367 3
0 71 406 0 2
1 22 406 -233.271804139237 5
1 32 406 -330.271804139237 5
0 39 406 0 1
0 55 406 0 2
0 70 406 0 1
0 51 406 0 5
1 66 406 49.7281958607633 3
1 81 406 212.728195860763 4
1 5 406 -54.2718041392367 4
1 58 406 -103.271804139237 5
0 4 406 0 2
0 27 406 0 0
1 56 406 -92.2718041392367 5
1 7 406 86.7281958607633 3
0 49 406 0 1
1 45 406 107.728195860763 3
1 11 406 -126.271804139237 5
1 82 406 -186.271804139237 5
0 3 406 0 1
1 67 406 -117.271804139237 5
1 2 406 203.728195860763 4
1 31 406 -158.271804139237 3
1 21 406 -283.271804139237 0
1 83 406 80.7281958607633 1
0 78 406 0 1
1 6 406 94.7281958607633 4
0 53 406 0 5
1 1 406 203.728195860763 1
1 28 406 88.7281958607633 2
0 86 407 0 3
1 2 407 -219.271804139237 0
0 85 407 0 2
1 12 407 67.7281958607633 3
0 89 407 0 1
1 72 407 116.728195860763 4
1 5 407 318.728195860763 1
1 3 407 0.728195860763321 1
1 51 407 69.7281958607633 4
0 66 407 0 3
0 88 407 0 4
0 55 407 0 1
1 1 407 -219.271804139237 1
1 65 407 73.7281958607633 4
0 95 407 0 0
1 26 407 213.728195860763 2
1 28 407 -273.271804139237 2
0 82 407 0 0
1 71 407 61.7281958607633 3
1 61 407 112.728195860763 1
0 23 407 0 0
1 21 407 110.728195860763 1
0 30 407 0 0
1 87 407 -105.271804139237 1
1 45 407 -328.271804139237 5
1 18 407 166.728195860763 5
0 24 407 0 0
1 76 407 13.7281958607633 5
0 48 407 0 2
1 64 407 90.7281958607633 2
1 78 407 193.728195860763 2
0 41 407 0 1
1 67 407 78.7281958607633 1
1 33 407 -271.271804139237 3
1 54 407 147.728195860763 5
1 44 407 210.728195860763 2
0 7 407 0 1
1 69 407 184.728195860763 2
0 11 407 0 3
1 0 407 -115.271804139237 2
1 91 407 120.728195860763 1
1 20 407 -250.271804139237 2
1 79 407 -58.2718041392367 5
0 42 407 0 0
0 49 407 0 0
0 58 407 0 2
1 77 407 -240.271804139237 1
0 15 407 0 1
0 39 407 0 1
0 60 407 0 1
1 68 407 93.7281958607633 5
0 90 407 0 2
1 19 407 83.7281958607633 2
0 50 407 0 2
0 10 407 0 1
0 73 407 0 0
0 83 407 0 1
0 43 407 0 1
0 9 407 0 1
0 62 407 0 1
0 40 407 0 0
1 22 407 91.7281958607633 5
1 14 407 -74.2718041392367 5
0 94 407 0 5
1 56 407 144.728195860763 0
1 92 407 23.7281958607633 3
1 4 407 0.728195860763321 2
1 32 407 -19.2718041392367 3
0 38 407 0 3
0 17 407 0 2
1 63 407 -1.27180413923668 1
1 16 407 -16.2718041392367 4
0 53 407 0 3
0 29 407 0 1
1 46 407 -41.2718041392367 2
0 96 407 0 1
0 80 407 0 1
1 36 407 -97.2718041392367 1
1 57 407 8.72819586076332 0
0 35 407 0 3
1 81 407 44.7281958607633 5
1 59 407 51.7281958607633 1
1 84 407 144.728195860763 1
0 13 407 0 0
1 27 407 -147.271804139237 1
0 93 407 0 0
0 70 407 0 0
1 47 407 -249.271804139237 0
1 8 407 116.728195860763 1
0 31 407 0 3
1 34 407 128.728195860763 4
0 75 407 0 3
0 25 407 0 0
1 52 407 114.728195860763 2
1 37 407 27.7281958607633 5
1 6 407 21.7281958607633 1
1 74 407 -40.2718041392367 5
0 11 408 0 0
1 68 408 115.728195860763 5
1 64 408 -254.271804139237 3
0 76 408 0 0
0 9 408 0 0
0 1 408 0 0
1 82 408 -255.271804139237 5
1 40 408 -121.271804139237 5
1 7 408 224.728195860763 5
1 16 408 -263.271804139237 5
1 43 408 51.7281958607633 5
1 72 408 -140.271804139237 4
1 71 408 44.7281958607633 5
0 86 408 0 0
1 74 408 86.7281958607633 5
1 4 408 -51.2718041392367 4
1 96 408 80.7281958607633 2
0 42 408 0 0
0 63 408 0 2
1 37 408 -120.271804139237 5
0 79 408 0 0
0 70 408 0 1
0 91 408 0 0
0 2 408 0 0
1 69 408 -7.27180413923668 4
1 10 408 168.728195860763 3
0 13 408 0 0
0 33 408 0 0
1 17 408 272.728195860763 5
1 93 408 -16.2718041392367 4
0 22 408 0 0
0 60 408 0 2
1 44 408 125.728195860763 5
0 51 408 0 0
1 52 408 -135.271804139237 5
0 49 408 0 0
1 62 408 98.7281958607633 5
1 20 408 47.7281958607633 5
1 36 408 40.7281958607633 5
0 83 408 0 0
0 41 408 0 0
1 59 408 123.728195860763 5
1 89 408 12.7281958607633 3
1 18 408 110.728195860763 5
1 8 408 58.7281958607633 5
0 58 408 0 0
0 38 408 0 2
0 34 408 0 0
0 61 408 0 0
0 80 408 0 0
1 3 408 -51.2718041392367 4
0 35 408 0 0
0 78 408 0 1
0 84 408 0 0
1 27 408 -213.271804139237 5
0 30 408 0 0
0 12 408 0 1
1 25 408 -130.271804139237 4
1 14 408 101.728195860763 5
1 77 408 171.728195860763 0
0 39 408 0 1
1 66 408 -40.2718041392367 5
0 5 408 0 0
1 32 408 -50.2718041392367 5
1 57 408 107.728195860763 5
0 6 408 0 1
0 23 408 0 0
1 47 408 -150.271804139237 5
1 73 408 213.728195860763 5
0 46 408 0 1
1 53 408 -79.2718041392367 5
1 81 408 -149.271804139237 5
0 19 408 0 0
0 54 408 0 0
0 67 408 0 1
0 90 408 0 1
1 48 408 -235.271804139237 1
0 29 408 0 1
0 45 408 0 2
0 50 408 0 1
0 15 408 0 2
0 26 408 0 0
0 95 408 0 0
1 94 408 92.7281958607633 5
0 28 408 0 2
0 92 408 0 1
0 56 408 0 0
1 21 408 65.7281958607633 5
0 75 408 0 5
0 31 408 0 0
1 65 408 -89.2718041392367 5
0 87 408 0 0
1 88 408 -125.271804139237 5
0 85 408 0 2
0 0 408 0 1
0 55 408 0 0
0 24 408 0 0
1 91 409 66.7281958607633 2
1 74 409 -61.2718041392367 4
0 54 409 0 4
1 60 409 -237.271804139237 5
0 20 409 0 4
1 37 409 -211.271804139237 5
1 28 409 -222.271804139237 3
0 49 409 0 0
1 48 409 -77.2718041392367 3
0 53 409 0 1
0 92 409 0 4
0 32 409 0 3
1 24 409 -33.2718041392367 1
1 6 409 -126.271804139237 1
0 39 409 0 2
0 11 409 0 5
0 94 409 0 0
1 19 409 -10.2718041392367 5
0 16 409 0 1
0 43 409 0 1
0 10 409 0 4
1 17 409 -28.2718041392367 2
1 2 409 232.728195860763 5
0 9 409 0 2
1 68 409 -90.2718041392367 5
1 80 409 68.7281958607633 0
0 46 409 0 1
0 63 409 0 3
1 58 409 -134.271804139237 3
1 90 409 202.728195860763 1
0 15 409 0 1
0 76 409 0 1
0 96 409 0 1
1 14 409 -90.2718041392367 1
1 83 409 -133.271804139237 1
1 72 409 -71.2718041392367 4
0 69 409 0 0
0 89 409 0 1
0 42 409 0 1
1 73 409 26.7281958607633 5
0 12 409 0 2
0 30 409 0 1
1 27 409 -253.271804139237 2
1 56 409 -300.271804139237 5
0 79 409 0 2
1 67 409 -11.2718041392367 4
1 45 409 314.728195860763 2
1 57 409 94.7281958607633 5
0 36 409 0 5
1 66 409 186.728195860763 3
1 87 409 178.728195860763 2
1 4 409 -335.271804139237 5
1 93 409 137.728195860763 0
1 52 409 164.728195860763 3
0 22 409 0 1
1 75 409 81.7281958607633 5
1 70 409 -228.271804139237 5
0 41 409 0 0
0 5 409 0 1
0 59 409 0 1
0 7 409 0 1
1 81 409 210.728195860763 5
1 8 409 -100.271804139237 4
1 25 409 22.7281958607633 2
1 38 409 118.728195860763 1
1 26 409 -239.271804139237 1
1 1 409 232.728195860763 5
0 62 409 0 2
1 21 409 331.728195860763 0
0 50 409 0 1
0 31 409 0 5
1 33 409 -33.2718041392367 4
1 95 409 224.728195860763 4
1 3 409 -335.271804139237 5
1 34 409 143.728195860763 1
1 0 409 -90.2718041392367 3
1 64 409 156.728195860763 4
0 65 409 0 2
1 35 409 -25.2718041392367 5
0 77 409 0 4
1 13 409 255.728195860763 4
0 44 409 0 1
1 85 409 -181.271804139237 3
0 51 409 0 3
1 71 409 -175.271804139237 5
1 18 409 116.728195860763 1
0 88 409 0 1
1 82 409 -121.271804139237 0
0 47 409 0 2
0 29 409 0 1
1 61 409 89.7281958607633 0
1 55 409 -197.271804139237 4
0 86 409 0 1
1 23 409 -28.2718041392367 0
1 84 409 26.7281958607633 4
0 78 409 0 4
0 40 409 0 0
0 47 410 0 0
1 84 410 -104.271804139237 4
1 78 410 283.728195860763 5
0 71 410 0 0
0 34 410 0 1
1 27 410 88.7281958607633 4
1 59 410 208.728195860763 5
0 51 410 0 0
1 93 410 -40.2718041392367 0
1 16 410 -189.271804139237 5
0 26 410 0 4
1 65 410 -197.271804139237 5
1 18 410 -34.2718041392367 5
1 76 410 -57.2718041392367 5
0 94 410 0 0
0 90 410 0 1
0 60 410 0 1
0 15 410 0 1
1 58 410 197.728195860763 2
1 42 410 22.7281958607633 5
1 61 410 184.728195860763 5
1 62 410 94.7281958607633 5
1 13 410 239.728195860763 5
0 52 410 0 5
0 9 410 0 4
1 70 410 -120.271804139237 5
1 48 410 -75.2718041392367 5
0 29 410 0 0
1 4 410 -194.271804139237 1
1 44 410 192.728195860763 5
0 74 410 0 0
1 32 410 -196.271804139237 5
0 55 410 0 0
0 23 410 0 0
1 50 410 215.728195860763 5
1 17 410 133.728195860763 1
0 73 410 0 0
0 95 410 0 0
0 67 410 0 1
1 3 410 -194.271804139237 5
1 40 410 86.7281958607633 5
0 20 410 0 0
0 30 410 0 0
1 53 410 -147.271804139237 5
1 2 410 179.728195860763 5
0 37 410 0 0
0 75 410 0 5
0 68 410 0 0
0 10 410 0 5
0 63 410 0 1
0 88 410 0 1
0 6 410 0 0
0 35 410 0 2
1 39 410 -43.2718041392367 5
1 86 410 -57.2718041392367 5
0 77 410 0 1
1 5 410 -216.271804139237 5
0 14 410 0 4
1 7 410 -212.271804139237 5
0 69 410 0 0
0 57 410 0 0
0 82 410 0 0
0 66 410 0 4
0 80 410 0 1
1 38 410 -204.271804139237 5
0 24 410 0 0
1 25 410 -186.271804139237 5
0 8 410 0 1
1 81 410 -211.271804139237 5
0 11 410 0 5
1 96 410 222.728195860763 5
0 91 410 0 1
0 83 410 0 1
0 89 410 0 0
0 87 410 0 2
0 36 410 0 1
1 21 410 0.728195860763321 5
0 49 410 0 0
1 92 410 -36.2718041392367 5
0 79 410 0 1
1 56 410 125.728195860763 5
0 43 410 0 1
0 85 410 0 1
1 54 410 -40.2718041392367 5
0 46 410 0 1
0 31 410 0 0
0 22 410 0 0
1 72 410 -220.271804139237 4
1 12 410 -87.2718041392367 5
0 19 410 0 0
1 33 410 -165.271804139237 5
1 64 410 158.728195860763 1
1 41 410 -96.2718041392367 1
1 1 410 179.728195860763 5
0 45 410 0 1
0 0 410 0 1
1 28 410 -11.2718041392367 5
0 45 411 0 3
1 76 411 -132.271804139237 5
1 72 411 212.728195860763 4
0 93 411 0 0
1 10 411 -299.271804139237 5
1 22 411 126.728195860763 2
0 14 411 0 1
1 68 411 -247.271804139237 5
0 19 411 0 1
0 29 411 0 2
1 89 411 -137.271804139237 1
0 91 411 0 1
1 38 411 -67.2718041392367 5
0 81 411 0 2
0 27 411 0 3
0 67 411 0 1
1 59 411 -88.2718041392367 3
1 65 411 -16.2718041392367 2
1 34 411 64.7281958607633 5
1 0 411 -164.271804139237 3
1 7 411 170.728195860763 4
0 50 411 0 2
1 51 411 -158.271804139237 3
1 37 411 -56.2718041392367 5
0 42 411 0 1
1 54 411 153.728195860763 5
1 79 411 -135.271804139237 5
1 15 411 158.728195860763 3
0 33 411 0 3
1 32 411 -111.271804139237 1
0 1 411 0 0
0 48 411 0 5
1 43 411 223.728195860763 3
1 62 411 -121.271804139237 4
1 5 411 -178.271804139237 1
0 3 411 0 2
0 17 411 0 2
0 6 411 0 2
1 96 411 -276.271804139237 2
0 53 411 0 4
1 69 411 140.728195860763 0
1 18 411 190.728195860763 5
1 8 411 34.7281958607633 1
0 2 411 0 0
0 28 411 0 3
0 56 411 0 2
0 92 411 0 3
1 82 411 -135.271804139237 2
1 35 411 -124.271804139237 2
1 64 411 -93.2718041392367 3
1 58 411 -92.2718041392367 4
0 66 411 0 0
1 84 411 63.7281958607633 1
0 70 411 0 1
1 44 411 -158.271804139237 1
1 94 411 38.7281958607633 0
0 52 411 0 1
1 71 411 113.728195860763 4
0 4 411 0 3
0 61 411 0 0
1 75 411 124.728195860763 5
1 90 411 16.7281958607633 3
0 36 411 0 1
1 11 411 -58.2718041392367 1
0 63 411 0 5
1 13 411 -122.271804139237 5
1 47 411 181.728195860763 4
0 12 411 0 2
1 49 411 200.728195860763 0
0 78 411 0 3
0 95 411 0 0
1 80 411 170.728195860763 3
1 9 411 206.728195860763 5
0 20 411 0 2
0 46 411 0 1
0 86 411 0 0
1 77 411 -280.271804139237 5
1 31 411 317.728195860763 5
0 30 411 0 2
0 23 411 0 0
0 74 411 0 0
1 39 411 -203.271804139237 1
0 24 411 0 5
0 83 411 0 1
0 41 411 0 1
1 16 411 74.7281958607633 5
0 60 411 0 3
1 21 411 161.728195860763 5
0 88 411 0 2
0 87 411 0 5
1 85 411 -139.271804139237 2
0 57 411 0 1
0 40 411 0 0
0 26 411 0 2
1 25 411 158.728195860763 1
0 55 411 0 0
1 73 411 -44.2718041392367 0
0 60 412 0 1
0 5 412 0 2
0 6 412 0 3
1 9 412 -7.27180413923668 4
0 45 412 0 2
0 35 412 0 4
1 64 412 28.7281958607633 4
0 34 412 0 4
0 28 412 0 3
0 18 412 0 0
0 12 412 0 2
0 81 412 0 1
1 94 412 -345.271804139237 1
0 63 412 0 4
1 16 412 -296.271804139237 1
0 62 412 0 2
0 83 412 0 2
1 57 412 -13.2718041392367 5
0 74 412 0 3
0 59 412 0 2
1 46 412 -170.271804139237 3
1 43 412 113.728195860763 4
1 88 412 -302.271804139237 2
0 41 412 0 1
0 80 412 0 0
0 84 412 0 4
1 1 412 -20.2718041392367 5
