"cond" "Scond" "sub" "item" "lag" "resp"
0 1 14 386 -94.2718041392367 4
0 0 15 386 0 1
0 0 93 386 0 1
0 1 20 386 70.7281958607633 5
0 0 67 386 0 0
0 1 55 386 238.728195860763 4
0 1 19 386 49.7281958607633 4
0 0 64 386 0 1
0 1 85 386 -70.2718041392367 5
0 0 31 386 0 3
0 0 10 386 0 5
0 0 76 386 0 0
0 0 92 386 0 1
0 0 94 386 0 1
0 1 65 386 18.7281958607633 5
0 0 86 386 0 3
0 1 11 387 -61.2718041392367 4
0 1 86 387 -132.271804139237 4
0 0 78 387 0 2
0 0 48 387 0 0
0 1 25 387 -98.2718041392367 2
0 0 28 387 0 1
0 1 58 387 40.7281958607633 1
0 1 67 387 139.728195860763 5
0 0 39 387 0 0
0 1 41 387 83.7281958607633 5
0 1 74 387 -71.2718041392367 2
0 0 0 387 0 1
0 0 57 387 0 1
0 1 71 387 84.7281958607633 4
0 0 6 387 0 2
0 1 37 387 -277.271804139237 4
0 1 94 387 -0.271804139236679 3
0 0 20 387 0 1
0 1 4 387 -93.2718041392367 1
0 0 23 387 0 0
0 0 44 387 0 2
0 1 56 387 -81.2718041392367 3
0 1 42 387 -6.27180413923668 5
0 0 35 387 0 1
0 0 92 387 0 0
0 0 62 387 0 0
0 1 40 387 -156.271804139237 2
0 1 75 387 -302.271804139237 5
0 1 43 387 87.7281958607633 1
0 1 3 387 -93.2718041392367 1
0 1 8 387 -299.271804139237 5
0 1 85 387 -38.2718041392367 0
0 0 72 387 0 0
0 0 79 387 0 0
0 0 69 387 0 2
0 0 32 387 0 3
0 0 61 387 0 2
0 0 30 387 0 1
0 1 7 387 208.728195860763 2
0 0 73 387 0 0
0 1 82 387 -221.271804139237 4
0 1 76 387 -146.271804139237 2
0 0 80 387 0 2
0 1 14 387 130.728195860763 1
0 1 59 387 -269.271804139237 1
0 1 77 387 -26.2718041392367 3
0 1 70 387 9.72819586076332 3
0 0 36 387 0 1
0 0 1 387 0 3
0 1 52 387 55.7281958607633 4
0 1 31 387 181.728195860763 4
0 0 19 387 0 1
0 1 55 387 104.728195860763 5
0 0 54 387 0 0
0 1 9 387 140.728195860763 1
0 0 65 387 0 1
0 1 16 387 -246.271804139237 2
0 1 68 387 36.7281958607633 1
0 0 89 387 0 1
0 0 5 387 0 0
0 0 53 387 0 2
0 1 49 387 -115.271804139237 4
0 1 60 387 58.7281958607633 4
0 0 47 387 0 3
0 1 84 387 32.7281958607633 3
0 1 13 387 95.7281958607633 4
0 1 24 387 12.7281958607633 1
0 1 63 387 226.728195860763 2
0 1 88 387 94.7281958607633 4
0 0 51 387 0 2
0 1 33 387 -206.271804139237 0
0 1 81 387 -259.271804139237 5
0 0 18 387 0 0
0 0 50 387 0 3
0 1 29 387 -91.2718041392367 1
0 0 21 387 0 1
0 1 46 387 113.728195860763 3
0 1 22 387 68.7281958607633 0
0 0 38 387 0 2
0 0 2 387 0 1
0 1 10 387 42.7281958607633 2
0 1 83 387 -126.271804139237 5
0 0 34 387 0 5
0 1 15 387 52.7281958607633 1
0 1 27 387 271.728195860763 2
0 0 66 387 0 0
0 1 26 387 116.728195860763 2
0 1 12 387 129.728195860763 2
0 1 45 387 -173.271804139237 1
0 0 17 387 0 1
0 1 90 387 -105.271804139237 3
0 0 91 387 0 3
0 1 93 387 73.7281958607633 5
0 0 64 387 0 1
0 1 87 387 -171.271804139237 4
0 0 27 388 0 2
0 1 50 388 -174.271804139237 5
0 1 8 388 217.728195860763 4
0 1 21 388 143.728195860763 5
0 0 43 388 0 1
0 0 31 388 0 2
0 1 25 388 167.728195860763 5
0 1 16 388 99.7281958607633 2
0 0 70 388 0 1
0 1 2 388 -166.271804139237 1
0 1 78 388 231.728195860763 3
0 1 86 388 -148.271804139237 5
0 0 7 388 0 3
0 0 85 388 0 0
0 1 64 388 22.7281958607633 4
0 0 81 388 0 5
0 0 63 388 0 3
0 1 1 388 -166.271804139237 5
0 1 39 388 116.728195860763 0
0 1 32 388 87.7281958607633 5
0 0 29 388 0 4
0 1 4 388 138.728195860763 4
0 0 26 388 0 3
0 0 51 388 0 2
0 1 92 388 -259.271804139237 4
0 1 44 388 -131.271804139237 3
0 0 48 388 0 0
0 1 68 388 -290.271804139237 4
0 0 15 388 0 1
0 1 6 388 -161.271804139237 2
0 0 66 388 0 2
0 1 23 388 18.7281958607633 4
0 0 91 388 0 0
0 1 60 388 305.728195860763 1
0 1 18 388 156.728195860763 3
0 1 11 388 189.728195860763 4
0 0 55 388 0 0
0 1 73 388 -163.271804139237 5
0 1 35 388 -202.271804139237 5
0 1 0 388 55.7281958607633 2
0 0 67 388 0 5
0 1 74 388 -152.271804139237 4
0 0 69 388 0 4
0 1 71 388 185.728195860763 2
0 1 93 388 -281.271804139237 5
0 0 37 388 0 2
0 1 58 388 -188.271804139237 4
0 0 89 388 0 1
0 0 94 388 0 2
0 0 5 388 0 2
0 0 9 388 0 3
0 0 80 388 0 4
0 0 42 388 0 1
0 0 34 388 0 2
0 1 28 388 106.728195860763 3
0 0 82 388 0 1
0 0 19 388 0 0
0 0 10 388 0 3
0 1 3 388 138.728195860763 5
0 1 33 388 36.7281958607633 5
0 1 57 388 -335.271804139237 4
0 0 87 388 0 2
0 1 90 388 -172.271804139237 1
0 0 52 388 0 0
0 0 14 388 0 2
0 1 59 388 -33.2718041392367 5
0 1 45 388 -212.271804139237 3
0 1 56 388 333.728195860763 3
0 1 13 388 114.728195860763 5
0 1 12 388 -46.2718041392367 2
0 0 40 388 0 5
0 0 83 388 0 4
0 0 36 388 0 5
0 0 30 388 0 2
0 1 79 388 -143.271804139237 2
0 1 47 388 147.728195860763 3
0 1 49 388 -140.271804139237 5
0 0 88 388 0 1
0 0 46 388 0 1
0 0 84 388 0 2
0 0 76 388 0 1
0 0 38 388 0 3
0 1 24 388 -182.271804139237 4
0 0 65 388 0 4
0 0 17 388 0 4
0 1 61 388 101.728195860763 4
0 0 20 388 0 0
0 1 62 388 -88.2718041392367 5
0 1 53 388 -203.271804139237 4
0 1 54 388 -106.271804139237 3
0 1 77 388 -53.2718041392367 4
0 1 75 388 -131.271804139237 5
0 0 22 388 0 0
0 1 72 388 -79.2718041392367 3
0 0 41 388 0 3
0 1 34 389 -209.271804139237 5
0 1 7 389 -295.271804139237 5
0 1 33 389 224.728195860763 5
0 0 86 389 0 0
0 0 8 389 0 1
0 1 45 389 209.728195860763 3
0 1 20 389 -153.271804139237 0
0 0 36 389 0 0
0 1 56 389 181.728195860763 5
0 1 6 389 153.728195860763 4
0 1 73 389 87.7281958607633 5
0 0 48 389 0 0
0 1 66 389 -211.271804139237 0
0 0 15 389 0 1
0 1 68 389 -125.271804139237 2
0 1 22 389 192.728195860763 0
0 0 35 389 0 0
0 1 17 389 -106.271804139237 5
0 0 91 389 0 1
0 0 49 389 0 2
0 0 57 389 0 1
0 0 89 389 0 1
0 1 13 389 75.7281958607633 5
0 1 39 389 69.7281958607633 0
0 1 9 389 98.7281958607633 3
0 0 92 389 0 1
0 0 30 389 0 1
0 0 25 389 0 1
0 0 82 389 0 1
0 0 50 389 0 1
0 1 23 389 201.728195860763 5
0 0 84 389 0 2
0 0 4 389 0 2
0 1 76 389 184.728195860763 4
0 1 51 389 282.728195860763 5
0 0 12 389 0 1
0 1 67 389 -72.2718041392367 5
0 0 41 389 0 1
0 0 58 389 0 1
0 1 69 389 -149.271804139237 1
0 0 14 389 0 5
0 0 37 389 0 0
0 1 52 389 89.7281958607633 5
0 1 85 389 -288.271804139237 5
0 0 26 389 0 1
0 0 77 389 0 1
0 0 65 389 0 3
0 1 72 389 -142.271804139237 3
0 0 40 389 0 1
0 1 1 389 -155.271804139237 5
0 1 46 389 48.7281958607633 4
0 0 11 389 0 0
0 0 0 389 0 2
0 1 55 389 -45.2718041392367 0
0 1 10 389 56.7281958607633 2
0 0 28 389 0 0
0 0 43 389 0 1
0 0 44 389 0 4
0 0 18 389 0 0
0 0 62 389 0 5
0 1 32 389 -196.271804139237 5
0 0 29 389 0 1
0 0 3 389 0 5
0 1 83 389 213.728195860763 2
0 1 2 389 -155.271804139237 3
0 0 16 389 0 1
0 1 63 389 178.728195860763 3
0 1 71 389 301.728195860763 4
0 1 90 389 -28.2718041392367 1
0 1 53 389 207.728195860763 2
0 1 31 389 236.728195860763 3
0 1 27 389 -260.271804139237 3
0 1 5 389 -170.271804139237 4
0 0 21 389 0 0
0 1 93 389 -179.271804139237 5
0 1 70 389 -266.271804139237 5
0 0 88 389 0 1
0 1 54 389 -190.271804139237 5
0 0 47 389 0 4
0 0 75 389 0 0
0 0 74 389 0 4
0 0 81 389 0 0
0 0 80 389 0 2
0 0 42 389 0 1
0 0 94 389 0 3
0 1 19 389 308.728195860763 3
0 1 78 389 -112.271804139237 2
0 0 87 389 0 1
0 0 61 389 0 1
0 1 24 389 -28.2718041392367 3
0 1 64 389 167.728195860763 5
0 1 59 389 256.728195860763 3
0 0 79 389 0 3
0 1 38 389 20.7281958607633 1
0 0 60 389 0 0
0 0 56 390 0 0
0 0 7 390 0 0
0 0 57 390 0 2
0 1 4 390 -25.2718041392367 2
0 0 20 390 0 0
0 0 58 390 0 2
0 0 49 390 0 2
0 1 15 390 -92.2718041392367 2
0 1 25 390 1.72819586076332 2
0 1 36 390 -291.271804139237 5
0 1 90 390 6.72819586076332 4
0 0 34 390 0 2
0 1 38 390 -43.2718041392367 3
0 0 44 390 0 1
0 0 83 390 0 1
0 0 60 390 0 1
0 1 26 390 -86.2718041392367 4
0 0 29 390 0 1
0 1 65 390 -76.2718041392367 5
0 1 80 390 -39.2718041392367 2
0 0 28 390 0 1
0 1 11 390 -200.271804139237 1
0 1 85 390 71.7281958607633 5
0 0 23 390 0 5
0 0 82 390 0 1
0 1 74 390 -144.271804139237 5
0 1 76 390 135.728195860763 2
0 0 37 390 0 2
0 0 40 390 0 2
0 0 30 390 0 0
0 1 6 390 69.7281958607633 5
0 0 46 390 0 2
0 0 41 390 0 0
0 0 70 390 0 2
0 1 32 390 59.7281958607633 0
0 1 31 390 120.728195860763 5
0 1 77 390 74.7281958607633 2
0 0 14 390 0 1
0 1 22 390 -107.271804139237 1
0 0 13 390 0 0
0 1 35 390 -217.271804139237 4
0 1 8 390 49.7281958607633 3
0 0 89 390 0 5
0 0 91 390 0 1
0 1 84 390 -122.271804139237 4
0 0 87 390 0 3
0 1 1 390 -173.271804139237 1
0 0 81 390 0 0
0 1 54 390 153.728195860763 4
0 1 75 390 240.728195860763 5
0 1 50 390 93.7281958607633 5
0 0 51 390 0 1
0 1 72 390 -222.271804139237 5
0 0 92 390 0 0
0 0 79 390 0 0
0 1 71 390 299.728195860763 3
0 0 64 390 0 2
0 0 55 390 0 0
0 1 3 390 -25.2718041392367 1
0 1 33 390 -125.271804139237 0
0 0 27 390 0 3
0 0 0 390 0 1
0 0 5 390 0 1
0 1 88 390 -220.271804139237 0
0 0 69 390 0 1
0 0 12 390 0 2
0 0 86 390 0 3
0 1 2 390 -173.271804139237 1
0 0 67 390 0 2
0 1 48 390 -9.27180413923668 2
0 1 42 390 -31.2718041392367 5
0 1 45 390 -91.2718041392367 3
0 1 18 390 -136.271804139237 2
0 1 9 390 116.728195860763 1
0 1 16 390 32.7281958607633 5
0 1 94 390 54.7281958607633 2
0 1 39 390 -89.2718041392367 5
0 0 21 390 0 0
0 0 61 390 0 1
0 0 62 390 0 1
0 1 10 390 -77.2718041392367 5
0 1 19 390 -121.271804139237 4
0 1 53 390 182.728195860763 5
0 0 17 390 0 1
0 1 63 390 -85.2718041392367 2
0 0 43 390 0 0
0 1 47 390 38.7281958607633 4
0 1 93 390 -110.271804139237 1
0 0 78 390 0 1
0 0 24 390 0 1
0 0 68 390 0 1
0 1 52 390 27.7281958607633 3
0 1 66 390 12.7281958607633 0
0 1 59 390 74.7281958607633 1
0 0 73 390 0 0
0 1 7 391 -18.2718041392367 5
0 0 91 391 0 0
0 0 3 391 0 2
0 0 12 391 0 1
0 1 92 391 81.7281958607633 5
0 0 90 391 0 0
0 0 89 391 0 1
0 0 29 391 0 1
0 0 66 391 0 0
0 1 55 391 -104.271804139237 4
0 0 33 391 0 0
0 1 93 391 -33.2718041392367 2
0 0 49 391 0 1
0 0 67 391 0 0
0 0 52 391 0 2
0 0 19 391 0 0
0 1 13 391 -58.2718041392367 1
0 1 36 391 300.728195860763 0
0 1 38 391 -130.271804139237 3
0 1 53 391 -111.271804139237 0
0 0 9 391 0 2
0 1 79 391 -170.271804139237 5
0 0 6 391 0 2
0 0 31 391 0 1
0 1 69 391 -117.271804139237 4
0 0 62 391 0 2
0 1 78 391 21.7281958607633 5
0 0 84 391 0 2
0 1 11 391 -97.2718041392367 1
0 0 46 391 0 0
0 1 42 391 -225.271804139237 5
0 1 75 391 217.728195860763 5
0 1 16 391 -139.271804139237 3
0 0 87 391 0 2
0 1 41 391 -122.271804139237 5
0 1 10 391 159.728195860763 3
0 1 14 391 127.728195860763 0
0 1 27 391 86.7281958607633 3
0 1 80 391 1.72819586076332 5
0 1 48 391 -22.2718041392367 5
0 1 18 391 141.728195860763 5
0 0 8 391 0 4
0 0 73 391 0 0
0 1 61 391 -164.271804139237 1
0 1 83 391 203.728195860763 4
0 1 2 391 268.728195860763 5
0 0 82 391 0 1
0 0 76 391 0 0
0 0 74 391 0 1
0 1 43 391 50.7281958607633 5
0 0 57 391 0 2
0 1 25 391 -43.2718041392367 2
0 0 68 391 0 0
0 0 70 391 0 2
0 0 15 391 0 1
0 1 17 391 208.728195860763 3
0 0 47 391 0 2
0 1 88 391 22.7281958607633 1
0 1 63 391 -115.271804139237 4
0 0 32 391 0 0
0 0 45 391 0 0
0 0 58 391 0 0
0 1 77 391 -266.271804139237 2
0 1 56 391 167.728195860763 5
0 0 40 391 0 0
0 1 59 391 -216.271804139237 4
0 1 1 391 268.728195860763 5
0 0 26 391 0 1
0 0 85 391 0 0
0 0 5 391 0 1
0 1 21 391 142.728195860763 5
0 1 71 391 306.728195860763 3
0 0 35 391 0 0
0 1 86 391 -225.271804139237 2
0 0 51 391 0 2
0 1 44 391 -228.271804139237 4
0 0 64 391 0 1
0 0 4 391 0 2
0 0 28 391 0 0
0 1 24 391 97.7281958607633 2
0 1 72 391 -190.271804139237 2
0 1 81 391 -192.271804139237 5
0 0 54 391 0 1
0 0 34 391 0 2
0 1 94 391 -157.271804139237 4
0 0 20 391 0 0
0 1 50 391 -34.2718041392367 4
0 1 60 391 79.7281958607633 0
0 0 0 391 0 2
0 0 37 391 0 1
0 0 39 391 0 0
0 0 65 391 0 1
0 1 30 391 -64.2718041392367 5
0 1 23 391 186.728195860763 0
0 1 22 391 144.728195860763 0
0 1 86 392 90.7281958607633 0
0 0 20 392 0 1
0 1 78 392 8.72819586076332 1
0 1 91 392 29.7281958607633 1
0 1 18 392 -81.2718041392367 2
0 0 89 392 0 1
0 1 11 392 169.728195860763 4
0 0 40 392 0 1
0 1 77 392 -84.2718041392367 4
0 0 92 392 0 1
0 1 56 392 59.7281958607633 5
0 1 93 392 -140.271804139237 1
0 1 94 392 168.728195860763 4
0 0 61 392 0 3
0 0 72 392 0 0
0 1 55 392 -120.271804139237 5
0 0 59 392 0 1
0 1 69 392 113.728195860763 1
0 1 68 392 146.728195860763 1
0 0 24 392 0 2
0 0 22 392 0 1
0 1 71 392 104.728195860763 4
0 1 4 392 -45.2718041392367 5
0 1 75 392 97.7281958607633 2
0 0 19 392 0 3
0 1 87 392 128.728195860763 4
0 1 2 392 189.728195860763 5
0 1 76 392 288.728195860763 4
0 1 26 392 -269.271804139237 1
0 0 21 392 0 0
0 0 39 392 0 0
0 0 6 392 0 3
0 1 31 392 -98.2718041392367 4
0 1 66 392 39.7281958607633 4
0 0 46 392 0 2
0 1 1 392 189.728195860763 5
0 1 25 392 -23.2718041392367 1
0 1 50 392 113.728195860763 3
0 1 17 392 221.728195860763 5
0 0 80 392 0 3
0 1 44 392 190.728195860763 2
0 1 84 392 -58.2718041392367 3
0 0 41 392 0 2
0 0 5 392 0 1
0 1 42 392 -301.271804139237 5
0 0 13 392 0 4
0 1 64 392 231.728195860763 4
0 0 70 392 0 4
0 0 27 392 0 3
0 0 9 392 0 1
0 1 34 392 -222.271804139237 2
0 1 0 392 -153.271804139237 2
0 1 88 392 347.728195860763 1
0 0 15 392 0 1
0 1 73 392 238.728195860763 5
0 0 23 392 0 2
0 1 81 392 -1.27180413923668 0
0 0 52 392 0 3
0 1 3 392 -45.2718041392367 1
0 0 14 392 0 1
0 0 83 392 0 3
0 1 45 392 -116.271804139237 3
0 1 43 392 -299.271804139237 5
0 1 51 392 -108.271804139237 3
0 0 63 392 0 5
0 1 79 392 22.7281958607633 1
0 0 30 392 0 5
0 1 60 392 -90.2718041392367 5
0 0 28 392 0 1
0 1 35 392 24.7281958607633 4
0 0 62 392 0 2
0 1 32 392 -228.271804139237 4
0 0 57 392 0 1
0 1 90 392 -83.2718041392367 3
0 1 53 392 134.728195860763 3
0 0 47 392 0 1
0 1 54 392 -344.271804139237 4
0 1 85 392 -221.271804139237 1
0 1 10 392 11.7281958607633 5
0 1 82 392 79.7281958607633 2
0 1 16 392 35.7281958607633 2
0 0 29 392 0 1
0 1 67 392 -162.271804139237 1
0 1 7 392 227.728195860763 3
0 0 33 392 0 1
0 0 38 392 0 2
0 1 49 392 -211.271804139237 5
0 0 37 392 0 1
0 1 8 392 -255.271804139237 2
0 1 36 392 118.728195860763 5
0 1 48 392 207.728195860763 0
0 1 58 392 -71.2718041392367 3
0 0 65 392 0 2
0 0 74 392 0 1
0 0 12 392 0 4
0 1 91 393 284.728195860763 1
0 1 93 393 155.728195860763 0
0 0 92 393 0 1
0 0 83 393 0 1
0 1 66 393 -200.271804139237 4
0 0 90 393 0 1
0 0 67 393 0 3
0 0 20 393 0 0
0 0 64 393 0 1
0 0 72 393 0 2
0 1 19 393 -140.271804139237 4
0 0 45 393 0 3
0 1 89 393 -56.2718041392367 5
0 1 44 393 336.728195860763 1
0 0 54 393 0 2
0 0 17 393 0 4
0 0 5 393 0 2
0 1 75 393 206.728195860763 3
0 1 43 393 -269.271804139237 3
0 1 81 393 309.728195860763 5
0 1 15 393 -261.271804139237 1
0 0 58 393 0 1
0 1 77 393 -40.2718041392367 3
0 0 34 393 0 2
0 0 52 393 0 2
0 1 13 393 -180.271804139237 5
0 1 53 393 -54.2718041392367 1
0 0 78 393 0 3
0 0 8 393 0 4
0 0 23 393 0 1
0 0 21 393 0 1
0 1 57 393 1.72819586076332 1
0 0 36 393 0 0
0 0 82 393 0 0
0 0 27 393 0 1
0 1 76 393 7.72819586076332 5
0 0 71 393 0 3
0 0 11 393 0 4
0 0 56 393 0 0
0 0 47 393 0 2
0 0 40 393 0 3
0 0 41 393 0 1
0 0 7 393 0 2
0 0 31 393 0 1
0 1 33 393 65.7281958607633 4
0 0 87 393 0 2
0 1 1 393 -283.271804139237 5
0 0 84 393 0 2
0 1 55 393 231.728195860763 5
0 1 30 393 182.728195860763 5
0 0 22 393 0 0
0 0 73 393 0 0
0 1 60 393 -217.271804139237 0
0 1 88 393 231.728195860763 1
0 0 0 393 0 2
0 0 10 393 0 2
0 1 9 393 -75.2718041392367 5
0 0 85 393 0 0
0 0 25 393 0 2
0 1 50 393 40.7281958607633 4
0 0 68 393 0 2
0 0 79 393 0 0
0 0 59 393 0 1
0 0 12 393 0 1
0 0 4 393 0 1
0 1 14 393 -190.271804139237 1
0 1 69 393 -87.2718041392367 4
0 0 3 393 0 1
0 0 28 393 0 5
0 1 2 393 -283.271804139237 5
0 0 94 393 0 1
0 0 74 393 0 1
0 1 6 393 -52.2718041392367 5
0 1 86 393 106.728195860763 2
0 0 46 393 0 1
0 0 35 393 0 1
0 1 63 393 23.7281958607633 3
0 1 32 393 -31.2718041392367 5
0 0 38 393 0 1
0 1 61 393 37.7281958607633 3
0 0 24 393 0 1
0 0 39 393 0 5
0 0 62 393 0 4
0 1 26 393 -172.271804139237 2
0 0 29 393 0 1
0 1 42 393 -105.271804139237 1
0 0 48 393 0 1
0 1 16 393 -106.271804139237 4
0 1 37 393 242.728195860763 4
0 1 18 393 32.7281958607633 2
0 1 51 393 -122.271804139237 5
0 1 49 393 187.728195860763 5
0 0 80 393 0 2
0 1 65 393 -138.271804139237 4
0 1 70 393 -131.271804139237 5
0 1 80 394 -212.271804139237 5
0 0 6 394 0 0
0 1 18 394 5.72819586076332 4
0 0 84 394 0 3
0 0 24 394 0 0
0 0 30 394 0 4
0 1 4 394 -282.271804139237 5
0 1 91 394 -116.271804139237 3
0 1 69 394 -108.271804139237 5
0 0 46 394 0 1
0 0 73 394 0 5
0 1 23 394 -217.271804139237 4
0 1 78 394 -40.2718041392367 4
0 0 57 394 0 2
0 1 14 394 -251.271804139237 3
0 0 25 394 0 1
0 0 9 394 0 1
0 1 12 394 -150.271804139237 2
0 1 43 394 90.7281958607633 4
0 1 16 394 -62.2718041392367 1
0 1 42 394 23.7281958607633 5
0 1 58 394 142.728195860763 3
0 1 36 394 260.728195860763 5
0 0 83 394 0 3
0 1 65 394 152.728195860763 5
0 1 88 394 -141.271804139237 1
0 1 94 394 109.728195860763 2
0 0 38 394 0 1
0 1 1 394 149.728195860763 5
0 0 35 394 0 1
0 1 29 394 -234.271804139237 1
0 1 40 394 217.728195860763 4
0 1 20 394 90.7281958607633 0
0 0 37 394 0 0
0 0 77 394 0 2
0 1 8 394 -73.2718041392367 5
0 1 34 394 293.728195860763 3
0 1 0 394 13.7281958607633 4
0 1 51 394 49.7281958607633 1
0 1 62 394 -24.2718041392367 3
0 1 32 394 -145.271804139237 3
0 1 2 394 149.728195860763 3
0 1 45 394 40.7281958607633 5
0 0 17 394 0 0
0 0 86 394 0 2
0 0 74 394 0 4
0 1 22 394 144.728195860763 0
0 1 39 394 39.7281958607633 0
0 0 44 394 0 3
0 1 3 394 -282.271804139237 5
0 1 64 394 183.728195860763 2
0 0 56 394 0 0
0 1 41 394 -92.2718041392367 4
0 0 27 394 0 3
0 0 31 394 0 1
0 0 61 394 0 1
0 1 90 394 52.7281958607633 4
0 1 75 394 -255.271804139237 5
0 1 28 394 -129.271804139237 5
0 0 76 394 0 1
0 1 47 394 -17.2718041392367 1
0 0 49 394 0 4
0 0 33 394 0 1
0 1 87 394 -3.27180413923668 2
0 1 60 394 -6.27180413923668 0
0 1 59 394 -124.271804139237 5
0 1 48 394 66.7281958607633 5
0 1 79 394 106.728195860763 1
0 1 5 394 -51.2718041392367 4
0 0 66 394 0 3
0 0 50 394 0 5
0 1 53 394 308.728195860763 5
0 0 19 394 0 1
0 1 81 394 -118.271804139237 3
0 1 92 394 76.7281958607633 0
0 1 55 394 -90.2718041392367 5
0 1 15 394 190.728195860763 1
0 1 13 394 -57.2718041392367 1
0 1 85 394 -261.271804139237 5
0 1 82 394 84.7281958607633 3
0 0 52 394 0 2
0 1 54 394 -65.2718041392367 4
0 1 67 394 154.728195860763 5
0 1 7 394 109.728195860763 4
0 1 72 394 -205.271804139237 5
0 1 93 394 -123.271804139237 5
0 0 89 394 0 5
0 0 21 394 0 0
0 0 10 394 0 5
0 0 70 394 0 1
0 1 68 394 94.7281958607633 2
0 0 71 394 0 1
0 0 11 394 0 0
0 0 63 394 0 1
0 0 26 394 0 1
0 1 30 395 -131.271804139237 5
0 0 92 395 0 0
0 0 13 395 0 1
0 1 62 395 268.728195860763 2
0 0 69 395 0 2
0 0 88 395 0 3
0 1 71 395 19.7281958607633 4
0 1 44 395 -144.271804139237 4
0 1 45 395 68.7281958607633 4
0 1 16 395 -134.271804139237 5
0 0 58 395 0 0
0 0 57 395 0 0
0 0 76 395 0 0
0 1 84 395 83.7281958607633 3
0 1 33 395 188.728195860763 4
0 1 19 395 -151.271804139237 0
0 1 65 395 -145.271804139237 5
0 1 3 395 -134.271804139237 5
0 1 15 395 -67.2718041392367 5
0 1 74 395 154.728195860763 5
0 1 91 395 -72.2718041392367 5
0 0 93 395 0 5
0 0 31 395 0 1
0 1 56 395 -25.2718041392367 5
0 1 77 395 -144.271804139237 4
0 1 80 395 -181.271804139237 5
0 0 43 395 0 4
0 1 52 395 -284.271804139237 5
0 0 59 395 0 0
0 1 73 395 193.728195860763 5
0 1 51 395 -187.271804139237 5
0 0 94 395 0 1
0 1 14 395 23.7281958607633 5
0 1 35 395 213.728195860763 5
0 1 2 395 182.728195860763 5
0 1 32 395 176.728195860763 5
0 1 87 395 131.728195860763 3
0 1 53 395 -173.271804139237 5
0 0 26 395 0 1
0 0 49 395 0 1
0 1 82 395 141.728195860763 4
0 1 0 395 -144.271804139237 5
0 0 41 395 0 4
0 1 24 395 13.7281958607633 5
0 0 75 395 0 5
0 0 6 395 0 1
0 0 36 395 0 0
0 1 83 395 -115.271804139237 4
0 0 20 395 0 0
0 0 66 395 0 0
0 0 42 395 0 4
0 0 48 395 0 0
0 0 17 395 0 0
0 1 70 395 171.728195860763 4
0 1 54 395 198.728195860763 4
0 1 46 395 -124.271804139237 5
0 1 18 395 195.728195860763 4
0 1 63 395 -69.2718041392367 3
0 1 72 395 48.7281958607633 5
0 1 78 395 133.728195860763 2
0 0 61 395 0 2
0 0 89 395 0 2
0 0 67 395 0 5
0 1 7 395 -84.2718041392367 5
0 0 29 395 0 3
0 1 5 395 5.72819586076332 4
0 1 90 395 64.7281958607633 4
0 0 60 395 0 0
0 0 39 395 0 0
0 1 21 395 177.728195860763 5
0 0 22 395 0 0
0 1 11 395 -81.2718041392367 4
0 0 68 395 0 3
0 0 55 395 0 2
0 0 81 395 0 1
0 1 64 395 105.728195860763 3
0 0 85 395 0 0
0 1 79 395 134.728195860763 4
0 1 28 395 259.728195860763 1
0 1 1 395 182.728195860763 5
0 1 47 395 -4.27180413923668 1
0 0 12 395 0 1
0 0 8 395 0 1
0 1 50 395 -72.2718041392367 2
0 1 23 395 172.728195860763 5
0 0 38 395 0 2
0 1 34 395 297.728195860763 3
0 0 25 395 0 1
0 1 4 395 -134.271804139237 5
0 0 10 395 0 2
0 0 37 395 0 1
0 0 27 395 0 3
0 0 9 395 0 0
0 0 86 395 0 4
0 1 40 395 111.728195860763 5
0 1 42 396 -125.271804139237 5
0 1 37 396 -154.271804139237 5
0 1 85 396 -58.2718041392367 5
0 0 41 396 0 1
0 1 46 396 -236.271804139237 1
0 0 61 396 0 1
0 0 21 396 0 1
0 0 9 396 0 1
0 0 35 396 0 0
0 0 80 396 0 2
0 1 48 396 -147.271804139237 5
0 0 44 396 0 1
0 0 67 396 0 0
0 0 6 396 0 2
0 1 26 396 -106.271804139237 5
0 1 94 396 -303.271804139237 4
0 1 56 396 183.728195860763 5
0 0 89 396 0 1
0 0 54 396 0 3
0 0 88 396 0 2
0 1 47 396 -114.271804139237 3
0 0 7 396 0 2
0 1 52 396 -116.271804139237 5
0 1 57 396 194.728195860763 1
0 1 55 396 -11.2718041392367 5
0 1 82 396 87.7281958607633 2
0 0 53 396 0 1
0 0 25 396 0 1
0 1 73 396 116.728195860763 5
0 1 39 396 -25.2718041392367 0
0 1 10 396 182.728195860763 3
0 1 79 396 -131.271804139237 0
0 0 84 396 0 1
0 1 18 396 -323.271804139237 3
0 1 13 396 -238.271804139237 4
0 0 77 396 0 5
0 1 38 396 -41.2718041392367 0
0 0 93 396 0 1
0 0 4 396 0 3
0 0 45 396 0 0
0 0 33 396 0 0
0 1 17 396 215.728195860763 5
0 1 81 396 -226.271804139237 5
0 0 12 396 0 0
0 1 15 396 -125.271804139237 4
0 0 75 396 0 0
0 1 70 396 -57.2718041392367 4
0 0 5 396 0 1
0 1 49 396 -80.2718041392367 5
0 1 66 396 -2.27180413923668 5
0 1 31 396 -205.271804139237 1
0 0 32 396 0 1
0 1 64 396 119.728195860763 1
0 0 69 396 0 1
0 0 36 396 0 3
